date,theta_residual_minus_sun_rad,R,well_id,escape_point,escape_window
1987-08-13,0.05600845034220647,-1.4954023067261766,1,False,False
1987-08-14,0.027305776171705265,-1.5082184729644628,1,False,False
1987-08-15,-0.0013284930928030292,-1.5207258205277934,1,False,False
1987-08-16,-0.03013438007466318,-1.532905841244708,1,False,False
1987-08-17,-0.05886883771196416,-1.5447496299366663,1,False,False
1987-08-18,-0.08777174906899221,-1.5562504781812512,1,False,False
1987-08-19,-0.11661389636095709,-1.567374355631372,1,False,False
1987-08-20,-0.14563383243525063,-1.5780690379611042,1,False,False
1987-08-21,-0.17461333600887485,-1.5882766065426954,1,False,False
1987-08-22,-0.203786901412923,-1.5979498916995862,1,False,False
1987-08-23,-0.23294641487840773,-1.607072794654309,1,False,False
1987-08-24,-0.262321902108932,-1.6156553738755175,1,False,False
1987-08-25,-0.29171562525010586,-1.6237045313897975,1,False,False
1987-08-26,-0.3213529327319615,-1.6312281366355748,1,False,False
1987-08-27,-0.3510453154104165,-1.6382521537906924,1,False,False
1987-08-28,-0.3810098457179678,-1.6448305980819726,1,False,False
1987-08-29,-0.41106373498148807,-1.6510052706655884,1,False,False
1987-08-30,-0.4414130814571666,-1.656808677571397,1,False,False
1987-08-31,-0.4718795326214469,-1.6622727002967954,1,False,False
1987-09-01,-0.502656041189796,-1.6674234981279823,1,False,False
1987-09-02,-0.5335664939872404,-1.6722820981687212,1,False,False
1987-09-03,-0.5647873997896009,-1.6768738027564816,1,False,False
1987-09-04,-0.5961429546936912,-1.6812280066915906,1,False,False
1987-09-05,-0.6277926832469931,-1.6853840542409877,1,False,False
1987-09-06,-0.6595621522247517,-1.6893931524288242,1,False,False
1987-09-07,-0.6915947940313742,-1.6932994955757803,1,False,False
1987-09-08,-0.7237189456760724,-1.6971059134286062,1,False,False
1987-09-09,-0.7560626529480059,-1.7007743778255544,1,False,False
1987-09-10,-0.7884588272999205,-1.7042429788337865,1,False,False
1987-09-11,-0.8210217060475049,-1.7074413518975873,1,False,False
1987-09-12,-0.8535899290019242,-1.710290738779371,1,False,False
1987-09-13,-0.8862640161103066,-1.7127307853006577,1,False,False
1987-09-14,-0.9188895579843765,-1.7147308760263973,1,False,False
1987-09-15,-0.9515553542899324,-1.7162897497753835,1,False,False
1987-09-16,-0.9841156549144001,-1.717440269498057,1,False,False
1987-09-17,-1.0166484144144947,-1.7182478987132157,1,False,False
1987-09-18,-1.0490180285946211,-1.7187694522234978,1,False,False
1987-09-19,-1.0812939552732796,-1.719036008379678,1,False,False
1987-09-20,-1.1133554588104353,-1.7190540439745818,1,False,False
1987-09-21,-1.1452708362156714,-1.7188162708502013,1,False,False
1987-09-22,-1.1769416893286262,-1.7183055149132078,1,False,False
1987-09-23,-1.2084401122290063,-1.7174847168033134,1,False,False
1987-09-24,-1.2396928060699937,-1.7162869886968428,1,False,False
1987-09-25,-1.2707771708060316,-1.7146347376500737,1,False,False
1987-09-26,-1.301644122498202,-1.712461743981368,1,False,False
1987-09-27,-1.3323732258328616,-1.7097248916816012,1,False,False
1987-09-28,-1.3629356740983076,-1.7064010398660856,1,False,False
1987-09-29,-1.3934088052743219,-1.702500472924046,1,False,False
1987-09-30,-1.4237787640885253,-1.6980785747770963,1,False,False
1987-10-01,-1.454114867390308,-1.6932350837753634,1,False,False
1987-10-02,-1.4844131016865223,-1.688100790396324,1,False,False
1987-10-03,-1.514730389885905,-1.6827813165896874,1,False,False
1987-10-04,-1.545069277051554,-1.6773468854756572,1,False,False
1987-10-05,-1.5754723379828839,-1.671835077541894,1,False,False
1987-10-06,-1.605947635560942,-1.6662487943860702,1,False,False
1987-10-07,-1.636522107077937,-1.6605650622783097,1,False,False
1987-10-08,-1.6672076360968777,-1.654755939327335,1,False,False
1987-10-09,-1.6980132209495267,-1.6487948880301022,1,False,False
1987-10-10,-1.728952154297585,-1.6426580461897975,1,False,False
1987-10-11,-1.7600128884559911,-1.636323304120442,1,False,False
1987-10-12,-1.7912081353970493,-1.629769337792162,1,False,False
1987-10-13,-1.82250455498506,-1.6229876176145372,1,False,False
1987-10-14,-1.853914112786983,-1.615985038690248,1,False,False
1987-10-15,-1.8853819864849166,-1.6087902257571556,1,False,False
1987-10-16,-1.9169195703729738,-1.601442135918563,1,False,False
1987-10-17,-1.94845181963188,-1.5939880961452098,1,False,False
1987-10-18,-1.9799932928994481,-1.5865003358344274,1,False,False
1987-10-19,-2.0114547728562773,-1.5790679532060097,1,False,False
1987-10-20,-2.0428610857950344,-1.571788580217803,1,False,False
1987-10-21,-2.0741161310001113,-1.564771644886616,1,False,False
1987-10-22,-2.1052612071218713,-1.558126679429296,1,False,False
1987-10-23,-2.1361992112104673,-1.5519189673356018,1,False,False
1987-10-24,-2.1669934400760473,-1.546169866902518,1,False,False
1987-10-25,-2.197550137584045,-1.540855758631695,1,False,False
1987-10-26,-2.22795452202479,-1.5359434265139846,1,False,False
1987-10-27,-2.2581134911510325,-1.5314071272456984,1,False,False
1987-10-28,-2.2881306975031066,-1.527216097293746,1,False,False
1987-10-29,-2.317911111769255,-1.52332903819491,1,False,False
1987-10-30,-2.34757388230856,-1.5196870848399873,1,False,False
1987-10-31,-2.377020611759219,-1.5162112109340309,1,False,False
1987-11-01,-2.406386398999638,-1.5128167677358986,1,False,False
1987-11-02,-2.4355718766574235,-1.5094477298348787,1,False,False
1987-11-03,-2.4647294612191413,-1.50608734669272,1,False,False
1987-11-04,-2.493758830816132,-1.5027565103058376,1,False,False
1987-11-05,-2.5228268560201057,-1.499479559786042,1,False,False
1987-11-06,-2.551827358376947,-1.4962216647560536,1,False,False
1987-11-07,-2.5809344318341836,-1.4928990861225435,1,False,False
1987-11-08,-2.61002825811911,-1.4894249181296104,1,False,False
1987-11-09,-2.639282535229995,-1.4857233316334526,1,False,False
1987-11-10,-2.6685576806264883,-1.4817574919954803,1,False,False
1987-11-11,-2.6980216328905096,-1.4775266198288477,1,False,False
1987-11-12,-2.727511558657536,-1.4730683438016785,1,False,False
1987-11-13,-2.7571882138728663,-1.4684548365929655,1,False,False
1987-11-14,-2.7868666694343727,-1.4637914636647076,1,False,False
1987-11-15,-2.8167033944326416,-1.4592056827440507,1,False,False
1987-11-16,-2.846496821017884,-1.454832794776516,1,False,False
1987-11-17,-2.8764062135247377,-1.4507751838002425,1,False,False
1987-11-18,-2.9062210556724564,-1.4470952007128317,0,False,False
1987-11-19,-2.9361098586775602,-1.4438229438222276,0,False,False
1987-11-20,-2.965859226479248,-1.4409688994164829,0,False,False
1987-11-21,-2.995651896458255,-1.4385350239350825,0,False,False
1987-11-22,-3.0252760571916575,-1.436527467503407,0,False,False
1987-11-23,-3.0549310418883433,-1.4349660360509977,0,False,False
1987-11-24,-3.0844064664626405,-1.433886140279599,0,False,False
1987-11-25,-3.1139144758155055,-1.4333436895326617,0,False,False
1987-11-26,3.139942987726129,-1.4334213013249106,0,False,False
1987-11-27,3.110573442253056,-1.434208816295253,0,False,False
1987-11-28,3.081378196840566,-1.4357939257321677,0,False,False
1987-11-29,3.0521257294881945,-1.4382412637217108,0,False,False
1987-11-30,3.0230328586850836,-1.4415539026294693,0,False,False
1987-12-01,2.9938558631237093,-1.445668969873943,0,False,False
1987-12-02,2.964811305662659,-1.450492511117588,0,False,False
1987-12-03,2.935647325689878,-1.4559445439025658,0,False,False
1987-12-04,2.9065856860077854,-1.461966203607722,0,False,False
1987-12-05,2.8773712720817635,-1.4685104114418708,0,False,False
1987-12-06,2.848233121681001,-1.475531555129051,0,False,False
1987-12-07,2.818915525749624,-1.4829750226763785,0,False,False
1987-12-08,2.789657404006551,-1.4907862673022187,0,False,False
1987-12-09,2.760206312309151,-1.4989046112341642,0,False,False
1987-12-10,2.7308143974976895,-1.5072473924027234,0,False,False
1987-12-11,2.7012355254994933,-1.5157200193439384,0,False,False
1987-12-12,2.6717347073440845,-1.524247771313965,0,False,False
1987-12-13,2.6420691199334394,-1.532789448614844,0,False,False
1987-12-14,2.6125105981976056,-1.5413463487579138,0,False,False
1987-12-15,2.5828134545699655,-1.5499945602274556,0,False,False
1987-12-16,2.5532495423492794,-1.5588824913444808,0,False,False
1987-12-17,2.5235637619857556,-1.5681778606304964,0,False,False
1987-12-18,2.494021920265479,-1.5780241450414236,0,False,False
1987-12-19,2.464356456519816,-1.5885324063542223,0,False,False
1987-12-20,2.4348260820159613,-1.5997617045054668,0,False,False
1987-12-21,2.4051520979954635,-1.6117102517592328,0,False,False
1987-12-22,2.375588107413991,-1.6243174276681451,0,False,False
1987-12-23,2.345848224370102,-1.6375003474138892,0,False,False
1987-12-24,2.316186023333488,-1.651163120377641,0,False,False
1987-12-25,2.286313796706777,-1.665190545043718,0,False,False
1987-12-26,2.2564876801101015,-1.6794595580187768,0,False,False
1987-12-27,2.22641986583357,-1.6938585785689502,0,False,False
1987-12-28,2.1963701845509576,-1.7082919326833814,0,False,False
1987-12-29,2.166052622778091,-1.7226795939238793,0,False,False
1987-12-30,2.135731534589346,-1.736961571617434,0,False,False
1987-12-31,2.1051244683393637,-1.7510978182091572,0,False,False
1988-01-01,2.0745028380414823,-1.7650658344401005,0,False,False
1988-01-02,2.0435909006852295,-1.7788501916194912,0,False,False
1988-01-03,2.012665950890206,-1.7924427617824783,0,False,False
1988-01-04,1.98145512651835,-1.805834271807799,0,False,False
1988-01-05,1.9502366822269996,-1.8190202169319285,0,False,False
1988-01-06,1.9187386136832174,-1.8320003379110064,0,False,False
1988-01-07,1.8872396225484085,-1.844758790477142,0,False,False
1988-01-08,1.8554711982689556,-1.8572576019209084,0,False,False
1988-01-09,1.8237161980429892,-1.8694381363979808,0,False,False
1988-01-10,1.791713936241087,-1.8812375956442977,0,False,False
1988-01-11,1.7597526813660913,-1.8926117036654495,0,False,False
1988-01-12,1.7275797832448054,-1.903543835539812,0,False,False
1988-01-13,1.6954872939326844,-1.9140539389024,0,False,False
1988-01-14,1.6632286814101773,-1.9242281868550415,0,False,False
1988-01-15,1.6310958647167428,-1.9342205194885385,0,False,False
1988-01-16,1.5988447179221854,-1.944148652012004,0,False,False
1988-01-17,1.5667635367850945,-1.9540332595704344,0,False,False
1988-01-18,1.5346084664805915,-1.963822165381634,0,False,False
1988-01-19,1.502661137209758,-1.973450331800642,0,False,False
1988-01-20,1.4706752223843642,-1.9828472991840849,0,False,False
1988-01-21,1.438923787028008,-1.9919403311994075,0,False,False
1988-01-22,1.4071591886516606,-2.0006772914570425,0,False,False
1988-01-23,1.3756478862031534,-2.00902999059884,0,False,False
1988-01-24,1.3441431279008205,-2.0169911488902534,0,False,False
1988-01-25,1.3129064049253465,-2.0245596095924916,0,False,False
1988-01-26,1.2816939406201788,-2.0317467329937138,0,False,False
1988-01-27,1.250763312121542,-2.0385809827966983,0,False,False
1988-01-28,1.2198739422811506,-2.045060703796002,0,False,False
1988-01-29,1.18927733179215,-2.051080572589151,0,False,False
1988-01-30,1.1587330160356375,-2.056452448449573,0,False,False
1988-01-31,1.1284819936140522,-2.0609318130195264,0,False,False
1988-02-01,1.0982773562677934,-2.0643267996604626,0,False,False
1988-02-02,1.0683397394946468,-2.066531090575715,0,False,False
1988-02-03,1.0384077209807163,-2.067531403462409,0,False,False
1988-02-04,1.0086789684677804,-2.067425035725176,0,False,False
1988-02-05,0.9788829313289176,-2.066418909378436,0,False,False
1988-02-06,0.9492048418536925,-2.064757741380283,0,False,False
1988-02-07,0.9193796652291937,-2.0626833815478256,0,False,False
1988-02-08,0.8895946872766061,-2.0604186568945235,0,False,False
1988-02-09,0.8596022397996794,-2.058152961029436,0,False,False
1988-02-10,0.8295974991425594,-2.056026701092063,0,False,False
1988-02-11,0.799351743221425,-2.054145144932201,0,False,False
1988-02-12,0.7690656679386452,-2.0525843786894855,0,False,False
1988-02-13,0.7385263114193616,-2.0514106490040205,0,False,False
1988-02-14,0.7079358165788046,-2.050667119190418,0,False,False
1988-02-15,0.6770946334853201,-2.0503509612391224,0,False,False
1988-02-16,0.6462057375664783,-2.050406519001917,0,False,False
1988-02-17,0.6150850630861013,-2.050728653084414,0,False,False
1988-02-18,0.5839390166945666,-2.051179195410803,0,False,False
1988-02-19,0.552602430657342,-2.0516252272267708,0,False,False
1988-02-20,0.5212878706005291,-2.0520025582718393,0,False,False
1988-02-21,0.489850885496085,-2.0523287083352217,0,False,False
1988-02-22,0.4585083232298386,-2.0526797244017185,0,False,False
1988-02-23,0.42713151788814674,-2.0531427945027,0,False,False
1988-02-24,0.39593462045182637,-2.053786161907945,0,False,False
1988-02-25,0.3647971013619511,-2.054643856968362,0,False,False
1988-02-26,0.33392195940754643,-2.055697705261393,0,False,False
1988-02-27,0.303189210015276,-2.056858176754686,0,False,False
1988-02-28,0.2727840136989821,-2.057981917665241,0,False,False
1988-02-29,0.2425816562222023,-2.058877792438095,1,False,False
1988-03-01,0.21274401999290138,-2.0593634345863694,1,False,False
1988-03-02,0.18313437300179825,-2.0592984354964767,1,False,False
1988-03-03,0.15388356933004488,-2.0585951094722494,1,False,False
1988-03-04,0.12483935185157513,-2.0572125486105852,1,False,False
1988-03-05,0.09610378725047042,-2.055141426783318,1,False,False
1988-03-06,0.06751561686282237,-2.0523856577584336,1,False,False
1988-03-07,0.03915669120517862,-2.0489526169649097,1,False,False
1988-03-08,0.010867354208329516,-2.0448602419372826,1,False,False
1988-03-09,-0.017279911530124537,-2.0401362209661915,1,False,False
1988-03-10,-0.045434517968477195,-2.0348208013443836,1,False,False
1988-03-11,-0.07352945562585944,-2.028976068590353,1,False,False
1988-03-12,-0.10170328107121662,-2.0226651185033733,1,False,False
1988-03-13,-0.1298948224273584,-2.0159588515887115,1,False,False
1988-03-14,-0.15823086154055765,-2.0089466129097406,1,False,False
1988-03-15,-0.1866539183567788,-2.001733146070515,1,False,False
1988-03-16,-0.21527470305851093,-1.9944210284772712,1,False,False
1988-03-17,-0.2440346679181502,-1.9870915012688128,1,False,False
1988-03-18,-0.27302388884950446,-1.9797947764206785,1,False,False
1988-03-19,-0.30217953847486445,-1.972521652059484,1,False,False
1988-03-20,-0.33156897464318824,-1.9651693564634176,1,False,False
1988-03-21,-0.36112463625749935,-1.9575851625309044,1,False,False
1988-03-22,-0.39089171584616444,-1.9496409542269968,1,False,False
1988-03-23,-0.4208007783890322,-1.941247953012032,1,False,False
1988-03-24,-0.4508789001566269,-1.9323595717424809,1,False,False
1988-03-25,-0.481058804827029,-1.92297484801597,1,False,False
1988-03-26,-0.5113531586114073,-1.9131748466330505,1,False,False
1988-03-27,-0.5417003326682863,-1.9031266103289384,1,False,False
1988-03-28,-0.572100546158195,-1.8930246211738335,1,False,False
1988-03-29,-0.6024993559280984,-1.8830659195062425,1,False,False
1988-03-30,-0.6328878590195721,-1.8734450189092624,1,False,False
1988-03-31,-0.6632248212700667,-1.8643293690691567,1,False,False
1988-04-01,-0.6934999844208551,-1.8558431010974852,1,False,False
1988-04-02,-0.7236922765620069,-1.8480540914242547,1,False,False
1988-04-03,-0.7537944661245639,-1.8409497792186316,1,False,False
1988-04-04,-0.7838059606161316,-1.834439285412934,1,False,False
1988-04-05,-0.8137193249079564,-1.8283842851339065,1,False,False
1988-04-06,-0.8435486562260763,-1.822614562096583,1,False,False
1988-04-07,-0.8732801342281444,-1.816950137229295,1,False,False
1988-04-08,-0.9029381796832698,-1.8112130460390907,1,False,False
1988-04-09,-0.9325023818741238,-1.8052471888843808,1,False,False
1988-04-10,-0.9620100533389362,-1.7989488011313564,1,False,False
1988-04-11,-0.9914365474010403,-1.792258958090691,1,False,False
1988-04-12,-1.0208314584973222,-1.785134004337123,1,False,False
1988-04-13,-1.0501631481164022,-1.7775119172958025,1,False,False
1988-04-14,-1.0794901542418813,-1.7693104792945336,1,False,False
1988-04-15,-1.1087714330421274,-1.76045465807527,1,False,False
1988-04-16,-1.1380727976110538,-1.7509176661744017,1,False,False
1988-04-17,-1.1673425686682197,-1.740724491072375,1,False,False
1988-04-18,-1.1966529905050143,-1.7299504762268936,1,False,False
1988-04-19,-1.2259413169288962,-1.71870299058108,1,False,False
1988-04-20,-1.2552855404991554,-1.7071139196126115,1,False,False
1988-04-21,-1.2846107454066953,-1.6953283027407413,1,False,False
1988-04-22,-1.3139991788146315,-1.6834756160010724,1,False,False
1988-04-23,-1.3433618678534636,-1.6716192716917138,1,False,False
1988-04-24,-1.3727833748463798,-1.6597329935265923,1,False,False
1988-04-25,-1.4021594758938685,-1.6477532143336615,1,False,False
1988-04-26,-1.431576470939664,-1.635607173225815,1,False,False
1988-04-27,-1.4609153008723208,-1.6232219307028783,1,False,False
1988-04-28,-1.4902663452930858,-1.610514437557669,1,False,False
1988-04-29,-1.5195003346469438,-1.5973949211287075,1,False,False
1988-04-30,-1.5487176155852609,-1.5838200039409571,1,False,False
1988-05-01,-1.5777855051589693,-1.5698139856187816,1,False,False
1988-05-02,-1.6068200935764008,-1.55546969483896,1,False,False
1988-05-03,-1.635688955586188,-1.5409433648809976,1,False,False
1988-05-04,-1.6645241975968812,-1.526452885968957,1,False,False
1988-05-05,-1.6931919650617528,-1.5121825313882882,1,False,False
1988-05-06,-1.7218373797111646,-1.4982326396439103,1,False,False
1988-05-07,-1.7503236610211736,-1.484612152138412,1,False,False
1988-05-08,-1.7788093363398243,-1.4712414158671387,1,False,False
1988-05-09,-1.8071566970410462,-1.457985210383686,1,False,False
1988-05-10,-1.8355379315387417,-1.4447167251273512,1,False,False
1988-05-11,-1.863812666645174,-1.4313403717411826,1,False,False
1988-05-12,-1.8921628963696069,-1.4177958295556965,1,False,False
1988-05-13,-1.9204426216633674,-1.404064340669702,1,False,False
1988-05-14,-1.9488414490783752,-1.39016694383495,1,False,False
1988-05-15,-1.977207233576248,-1.3761465973545466,1,False,False
1988-05-16,-2.00573691138029,-1.362070035160535,1,False,False
1988-05-17,-2.034272105038239,-1.3480226022769517,1,False,False
1988-05-18,-2.06301540488373,-1.3340983183895945,1,False,False
1988-05-19,-2.091799756745493,-1.3203627792519337,1,False,False
1988-05-20,-2.1208295939077058,-1.306828275375618,1,False,False
1988-05-21,-2.1499251796647734,-1.293453275055821,1,False,False
1988-05-22,-2.1792884143597284,-1.2801576586825376,1,False,False
1988-05-23,-2.2087236075398344,-1.266860476458075,1,False,False
1988-05-24,-2.2384278901571815,-1.2535383378205964,1,False,False
1988-05-25,-2.2681892709147835,-1.2402535268785295,1,False,False
1988-05-26,-2.2982009073427028,-1.2271046680417996,1,False,False
1988-05-27,-2.3282369207420794,-1.214202464736586,1,False,False
1988-05-28,-2.3584898485059558,-1.2016496214368335,1,False,False
1988-05-29,-2.3887245496877885,-1.1895344772069616,1,False,False
1988-05-30,-2.4191379458187328,-1.1779140587440833,1,False,False
1988-05-31,-2.4494906285524136,-1.1668073289415664,1,False,False
1988-06-01,-2.479987046383986,-1.1561971269503537,1,False,False
1988-06-02,-2.510385755681579,-1.1460362475791668,1,False,False
1988-06-03,-2.5409001335418706,-1.1362572744446036,1,False,False
1988-06-04,-2.571288913175101,-1.126800527576078,1,False,False
1988-06-05,-2.601776922531979,-1.1176231517337252,1,False,False
1988-06-06,-2.6321261476259163,-1.1086939197846248,1,False,False
1988-06-07,-2.662574013218567,-1.099978833063005,1,False,False
1988-06-08,-2.6928852387198896,-1.0914251493631313,1,False,False
1988-06-09,-2.723306681301276,-1.0829616108930509,1,False,False
1988-06-10,-2.7536022733777052,-1.074504287838419,1,False,False
1988-06-11,-2.784025004672218,-1.0659854240510314,1,False,False
1988-06-12,-2.814337892220566,-1.057353867564694,1,False,False
1988-06-13,-2.8448015104509583,-1.048578055918468,1,False,False
1988-06-14,-2.875180607186522,-1.0396494737077937,1,False,False
1988-06-15,-2.905743761193179,-1.0305757436774856,0,False,False
1988-06-16,-2.936255841808066,-1.0213714342675464,0,False,False
1988-06-17,-2.966988419310379,-1.0120438944492782,0,False,False
1988-06-18,-2.9977004906982323,-1.0025700000291595,0,False,False
1988-06-19,-3.028659396719144,-0.9928772432575296,0,False,False
1988-06-20,-3.0596124298610565,-0.9828776888828962,0,False,False
1988-06-21,-3.090817915286298,-0.9725275855934158,0,False,False
1988-06-22,-3.122009615654826,-0.9618479397840826,0,False,False
1988-06-23,3.129748532710108,-0.9509099180658112,0,False,False
1988-06-24,3.0983633723300645,-0.9397627988501064,0,False,False
1988-06-25,3.0667768508433637,-0.9284263812600378,0,False,False
1988-06-26,3.035272743676517,-0.9169454254366792,0,False,False
1988-06-27,3.0036085894887856,-0.9053879429169632,0,False,False
1988-06-28,2.972069207935375,-0.8938405614192599,0,False,False
1988-06-29,2.940409536349571,-0.8823879246311509,0,False,False
1988-06-30,2.908913682838289,-0.8711076770677698,0,False,False
1988-07-01,2.877333889756464,-0.8600625096250086,0,False,False
1988-07-02,2.845952846456079,-0.8492907061013487,0,False,False
1988-07-03,2.814519228465951,-0.838807061814142,0,False,False
1988-07-04,2.7833125747643823,-0.8286152194868796,0,False,False
1988-07-05,2.7520776348952207,-0.8187072621364336,0,False,False
1988-07-06,2.721091910244624,-0.8090600328758031,0,False,False
1988-07-07,2.6900980542422577,-0.7996492327737363,0,False,False
1988-07-08,2.6593712923879735,-0.7904637602257317,0,False,False
1988-07-09,2.628651087274587,-0.7815131896891354,0,False,False
1988-07-10,2.598207218891056,-0.7728234685484513,0,False,False
1988-07-11,2.56777162586261,-0.7644314487855941,0,False,False
1988-07-12,2.537602907857586,-0.7563834658905471,0,False,False
1988-07-13,2.5074211147470127,-0.7487427437114202,0,False,False
1988-07-14,2.477470562822436,-0.7415962779394424,0,False,False
1988-07-15,2.447460309419574,-0.735028905354722,0,False,False
1988-07-16,2.417624838206234,-0.729086579876827,0,False,False
1988-07-17,2.38767044291368,-0.7237700259630732,0,False,False
1988-07-18,2.357830179065518,-0.719054277953767,0,False,False
1988-07-19,2.327816247590789,-0.714903707467943,0,False,False
1988-07-20,2.2978665581389635,-0.7112859929310451,0,False,False
1988-07-21,2.2677041535004987,-0.7081817944725011,0,False,False
1988-07-22,2.2375738055326195,-0.705582882695382,0,False,False
1988-07-23,2.2072101415978853,-0.7034866791096013,0,False,False
1988-07-24,2.1768629709383287,-0.7018862008183558,0,False,False
1988-07-25,2.1462757885490085,-0.7007601833614834,0,False,False
1988-07-26,2.1156999153324847,-0.7000725115303443,0,False,False
1988-07-27,2.0848861678395165,-0.699800260795978,0,False,False
1988-07-28,2.0540869055525697,-0.6999451564596121,0,False,False
1988-07-29,2.0230615606915716,-0.7005224323642367,0,False,False
1988-07-30,1.9920647930708961,-0.7015519894811841,0,False,False
1988-07-31,1.9608654998202688,-0.7030372732807147,0,False,False
1988-08-01,1.9297192027563188,-0.7049361644815072,0,False,False
1988-08-02,1.8984019059489734,-0.7071708336195824,0,False,False
1988-08-03,1.8671676144958465,-0.7096709473154665,0,False,False
1988-08-04,1.8357990605600012,-0.7123849710107586,0,False,False
1988-08-05,1.8045479903489818,-0.7152932879992987,0,False,False
1988-08-06,1.773201441464737,-0.7184071738003823,0,False,False
1988-08-07,1.7420044405984445,-0.7217407989454145,0,False,False
1988-08-08,1.7107437170428827,-0.725283402640746,0,False,False
1988-08-09,1.6796520985366161,-0.7290364910875077,0,False,False
1988-08-10,1.6485108377542588,-0.7330295789951482,0,False,False
1988-08-11,1.6175355348058371,-0.7373281363606093,0,False,False
1988-08-12,1.5864983956635026,-0.7420262569186291,0,False,False
1988-08-13,1.555596437703893,-0.7471877879440812,0,False,False
1988-08-14,1.5245959064411245,-0.7528254600519974,0,False,False
1988-08-15,1.4936808189796746,-0.7588993666389281,0,False,False
1988-08-16,1.4626184276099439,-0.7653145320634228,0,False,False
1988-08-17,1.43158590982235,-0.7719442976113168,0,False,False
1988-08-18,1.4003569547106736,-0.7786598297226981,0,False,False
1988-08-19,1.3691052448465015,-0.7853437762200326,0,False,False
1988-08-20,1.337614198294835,-0.7918900626586233,0,False,False
1988-08-21,1.3060561511525908,-0.7982066949465563,0,False,False
1988-08-22,1.2742263766217734,-0.8042164531533111,0,False,False
1988-08-23,1.2422975548585802,-0.8098641679843329,0,False,False
1988-08-24,1.2100800603874937,-0.8151265808791669,0,False,False
1988-08-25,1.1777499436578527,-0.8200111187410462,0,False,False
1988-08-26,1.1451353853665616,-0.8245498814421968,0,False,False
1988-08-27,1.1124164463092727,-0.8287999043660992,0,False,False
1988-08-28,1.0794384904286183,-0.8328198624720631,0,False,False
1988-08-29,1.0463820728093198,-0.8366542542588272,0,False,False
1988-08-30,1.0131037169575956,-0.8403299344884239,0,False,False
1988-08-31,0.9797767998547258,-0.8438508021573765,0,False,False
1988-09-01,0.9462633452074876,-0.8472082235603405,0,False,False
1988-09-02,0.9127267088275195,-0.8504150749983097,0,False,False
1988-09-03,0.8790344049501657,-0.8535060726044812,0,False,False
1988-09-04,0.8453405226318953,-0.8565170273645967,0,False,False
1988-09-05,0.8115196324255027,-0.8594711397394152,0,False,False
1988-09-06,0.7777183346110625,-0.8623799808109565,0,False,False
1988-09-07,0.7438199490004633,-0.8652463041716028,0,False,False
1988-09-08,0.709963951576233,-0.8680688039065152,0,False,False
1988-09-09,0.6760409529483562,-0.8708447894918803,0,False,False
1988-09-10,0.6421792825666341,-0.8735769614352213,0,False,False
1988-09-11,0.6082712751845425,-0.8762740733812902,0,False,False
1988-09-12,0.5744283005113964,-0.8789243466787888,0,False,False
1988-09-13,0.5405393232458642,-0.8814982807729852,0,False,False
1988-09-14,0.5066951885495081,-0.8839514822446224,0,False,False
1988-09-15,0.4727808753277305,-0.8862290024851588,0,False,False
1988-09-16,0.4388692315685394,-0.8882892739269149,0,False,False
1988-09-17,0.4048477018813825,-0.8901076818581506,0,False,False
1988-09-18,0.37078137526668176,-0.8916544494118417,0,False,False
1988-09-19,0.33657166790967263,-0.8928875761083884,0,False,False
1988-09-20,0.30228386444541844,-0.8937486552901828,0,False,False
1988-09-21,0.26783699769001945,-0.8941647762002103,0,False,False
1988-09-22,0.2332974792122693,-0.8940770917942885,1,False,False
1988-09-23,0.19860198437556864,-0.8934443891275691,1,False,False
1988-09-24,0.16381597691502492,-0.8922476257147554,1,False,False
1988-09-25,0.12889007950661346,-0.8905036598709747,1,False,False
1988-09-26,0.09388375265840265,-0.8882611582617077,1,False,False
1988-09-27,0.05875627834464803,-0.8855561690061521,1,False,False
1988-09-28,0.02355570160588627,-0.8824017487094064,1,False,False
1988-09-29,-0.01175315816357303,-0.8787931918883831,1,False,False
1988-09-30,-0.04713312350923449,-0.874695867209797,1,False,False
1988-10-01,-0.08261021263809276,-0.8700748032654835,1,False,False
1988-10-02,-0.11815306902071221,-0.8649492249086335,1,False,False
1988-10-03,-0.15377224658042898,-0.8594023469322656,1,False,False
1988-10-04,-0.18943657245068035,-0.8535583743700773,1,False,False
1988-10-05,-0.225137631383729,-0.8475786822652733,1,False,False
1988-10-06,-0.26084360444531374,-0.8416329190393071,1,False,False
1988-10-07,-0.2965293909309139,-0.8357996402444472,1,False,False
1988-10-08,-0.33216807741011145,-0.8300436885469192,1,False,False
1988-10-09,-0.36772602431714674,-0.8242738358234074,1,False,False
1988-10-10,-0.4031910876444975,-0.8183858895869147,1,False,False
1988-10-11,-0.4385317916303868,-0.8122773945208063,1,False,False
1988-10-12,-0.47375955179375584,-0.8058744584006494,1,False,False
1988-10-13,-0.5088501946473438,-0.7991478394542016,1,False,False
1988-10-14,-0.5438388556614422,-0.7921131437601793,1,False,False
1988-10-15,-0.5787045206279684,-0.7848008070600677,1,False,False
1988-10-16,-0.6134980533109591,-0.777243224978228,1,False,False
1988-10-17,-0.6481922917768932,-0.7694821617483627,1,False,False
1988-10-18,-0.6828456689843865,-0.7615849090006188,1,False,False
1988-10-19,-0.7174213345205924,-0.753635517988409,1,False,False
1988-10-20,-0.7519858054845412,-0.7457156028393406,1,False,False
